Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
67,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-74-a.wav,m,74,51-286-2-74-a.wav,the honey ,51,la grange,ç,n,286,der honig,deːɐ̯ ˈhoːnɪç,ɪ,51-286-2-74-a,ɪ,0.744,0.831,0.086,0.773,--undefined--,476.79,1663.86,2273.52,0.802,--undefined--,431.55,1760.24,2324.54,5500 Hz,10,
68,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-74-a.wav,m,74,53-286-2-74-a.wav,the honey ,53,la grange,ç,n,286,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-74-a.wav,f,74,1-125-2-74-a.wav,the honey ,1,new braunfels,ç,n,125,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-128-2-74-a.wav,f,74,1-128-2-74-a.wav,the honey ,1,new braunfels,ç,n,128,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-128-2-74-a,ɪ,0.593,0.668,0.075,0.618,155.64,507.47,2023.92,2554.46,0.643,--undefined--,482.41,1913.23,2888.63,5500 Hz,10,
71,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-158-1-74-a.wav,f,74,1-158-1-74-a.wav,the honey ,1,new braunfels,ç,n,158,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-74-a.wav,m,74,1-165-2-74-a.wav,the honey ,1,new braunfels,ç,n,165,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-74-a.wav,m,74,1-167-3-74-a.wav,the honey ,1,new braunfels,ç,n,167,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-167-3-74-a,ɪ,0.717,0.857,0.140,0.764,154.23,476.34,2082.09,2355.38,0.810,131.37,372.78,2082.64,2478.09,5500 Hz,10,
74,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-74-a.wav,f,74,1-169-3-74-a.wav,the honey ,1,new braunfels,ç,n,169,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-74-a.wav,m,74,1-170-2-74-a.wav,the honey ,1,new braunfels,ç,n,170,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-74-a.wav,m,74,1-24-2-74-a.wav,the honey ,1,new braunfels,ç,n,24,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-24-2-74-a,ɪ,0.697,0.767,0.070,0.720,203.81,625.02,1868.27,2759.94,0.743,201.03,587.31,1971.53,3051.14,5500 Hz,10,"
1-24-2-74-a"
77,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-74-a.wav,m,74,1-25-3-74-a.wav,the honey ,1,new braunfels,ç,n,25,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-25-3-74-a,ɪ,0.617,0.665,0.048,0.633,158.99,530.50,1704.62,2632.48,0.649,159.84,487.87,1747.35,2619.26,5500 Hz,10,"
1-25-3-74-a"
78,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-74-a.wav,f,74,1-30-2-74-a.wav,the honey ,1,new braunfels,ç,n,30,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-74-a.wav,m,74,1-32-2-74-a.wav,the honey ,1,new braunfels,ç,n,32,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-32-2-74-a,ɪ,0.766,0.832,0.066,0.788,119.68,498.41,1789.15,2272.53,0.810,112.01,480.63,1842.36,2788.37,5500 Hz,10,"
1-32-2-74-a"
80,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-74-a.wav,f,74,1-33-2-74-a.wav,the honey ,1,new braunfels,ç,n,33,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-33-2-74-a,ɪ,0.685,0.779,0.094,0.717,415.00,453.03,1697.61,2542.96,0.748,395.27,399.74,1631.91,2454.79,5500 Hz,10,"
1-33-2-74-a"
81,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-74-a.wav,f,74,1-34-3-74-a.wav,the honey ,1,new braunfels,ç,n,34,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-34-3-74-a,ɪ,0.808,0.860,0.052,0.826,138.99,588.84,2355.91,2591.43,0.843,128.26,588.20,1698.00,2690.08,5500 Hz,10,"
1-34-3-74-a"
82,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-74-a.wav,m,74,1-35-3-74-a.wav,the honey ,1,new braunfels,ç,n,35,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-35-3-74-a,ɪ,0.679,0.766,0.088,0.708,150.69,412.26,1652.76,3453.10,0.737,165.67,373.00,1753.40,2170.45,5500 Hz,10,"
1-35-3-74-a"
83,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-74-a.wav,f,74,1-448-2-74-a.wav,the honey ,1,new braunfels,ç,n,448,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-74-a.wav,m,74,1-58-2-74-a.wav,the honey ,1,new braunfels,ç,n,58,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-58-2-74-a,ɪ,0.610,0.688,0.079,0.636,105.00,539.74,2041.00,2528.49,0.662,109.63,462.13,2074.57,2460.24,5500 Hz,10,"
1-58-2-74-a"
85,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-75-2-74-a.wav,f,74,1-75-2-74-a.wav,the honey ,1,new braunfels,ç,n,75,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-75-2-74-a,ɪ,0.736,0.807,0.071,0.760,--undefined--,575.02,2198.26,2804.68,0.783,--undefined--,559.28,2286.46,2876.14,5500 Hz,10,"
1-75-2-74-a"
86,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-74-a.wav,f,74,1-80-2-74-a.wav,the honey ,1,new braunfels,ç,n,80,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-80-2-74-a,ɪ,0.905,0.993,0.088,0.935,447.67,471.60,2136.91,2703.36,0.964,464.47,467.61,2038.84,2798.64,5500 Hz,10,"
1-80-2-74-a"
87,1908,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-85-2-74-a.wav,f,74,1-85-2-74-a.wav,the honey ,1,new braunfels,ç,n,85,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-85-2-74-a,ɪ,0.964,1.018,0.055,0.982,227.07,622.72,2520.16,3163.88,1.000,202.98,616.43,2657.46,3198.02,5500 Hz,10,"
1-85-2-74-a"
88,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-88-2-74-a.wav,m,74,1-88-2-74-a.wav,the honey ,1,new braunfels,ç,n,88,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-88-2-74-a,ɪ,0.575,0.625,0.049,0.592,140.15,330.75,1659.71,2380.86,0.608,138.62,310.09,1766.85,2477.55,5500 Hz,10,"
1-88-2-74-a"
89,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-74-a.wav,f,74,10-107-2-74-a.wav,the honey ,10,new braunfels,ç,n,107,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-107-2-74-a,ɪ,0.483,0.572,0.088,0.513,81.56,551.42,2092.81,2748.00,0.542,149.56,476.44,2252.13,2751.27,5500 Hz,10,
90,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-74-a.wav,f,74,10-110-2-74-a.wav,the honey ,10,new braunfels,ç,n,110,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-110-2-74-a,ɪ,0.638,0.706,0.067,0.661,135.17,526.27,2387.10,2983.96,0.683,127.42,522.02,2427.62,2950.26,5500 Hz,10,
91,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-74-a.wav,f,74,10-124-2-74-a.wav,the honey ,10,new braunfels,ç,n,124,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-124-2-74-a,ɪ,0.625,0.706,0.081,0.652,172.81,441.46,2335.82,2960.74,0.679,170.34,374.55,2415.54,2909.33,5500 Hz,10,
92,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-74-a.wav,m,74,10-159-4-74-a.wav,the honey ,10,new braunfels,ç,n,159,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-159-4-74-a,ɪ,0.565,0.623,0.058,0.584,84.36,486.55,1849.86,2647.59,0.603,76.22,452.15,1922.35,2631.99,5500 Hz,10,
93,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-74-a.wav,m,74,10-168-2-74-a.wav,the honey ,10,new braunfels,ç,n,168,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-168-2-74-a,ɪ,1.224,1.287,0.063,1.245,111.02,372.55,2039.99,2724.03,1.266,106.64,395.84,2122.21,2665.29,5500 Hz,10,
94,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-74-a.wav,f,74,10-171-2-74-a.wav,the honey ,10,new braunfels,ç,n,171,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-171-2-74-a,ɪ,1.073,1.139,0.066,1.095,412.34,442.35,2072.55,2478.33,1.117,423.20,440.61,2535.01,3018.93,5500 Hz,10,
95,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-74-a.wav,m,74,103-388-1-74-a.wav,the honey ,103,new braunfels,ç,n,388,der honig,deːɐ̯ ˈhoːnɪç,ɪ,103-388-1-74-a,ɪ,0.421,0.459,0.038,0.433,130.31,529.27,1848.97,2705.27,0.446,123.32,538.74,1932.63,2704.64,5500 Hz,10,
96,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-74-a.wav,m,74,11-108-2-74-a.wav,the honey ,11,new braunfels,ç,n,108,der honig,deːɐ̯ ˈhoːnɪç,ɪ,11-108-2-74-a,ɪ,0.747,0.817,0.070,0.771,135.05,360.96,1978.22,2427.55,0.794,--undefined--,399.18,2040.14,2439.86,5500 Hz,10,
97,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-74-a.wav,m,74,112-415-1-74-a.wav,the honey ,112,"new braunfels, tx",ç,n,415,der honig,deːɐ̯ ˈhoːnɪç,ɪ,112-415-1-74-a,ɪ,1.185,1.294,0.109,1.221,130.71,415.93,1795.89,2605.64,1.257,122.01,437.11,1462.14,2357.81,5500 Hz,10,
98,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-190-1-74-a.wav,f,74,16-190-1-74-a.wav,the honey ,16,new braunfels,ç,n,190,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-74-a.wav,f,74,3-71-2-74-a.wav,the honey ,3,new braunfels,ç,n,71,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-71-2-74-a,ɪ,0.628,0.681,0.053,0.646,148.31,459.86,2177.08,3016.57,0.663,147.73,517.38,2168.19,3174.88,5500 Hz,10,
100,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-74-a.wav,f,74,3-84-2-74-a.wav,the honey ,3,new braunfels,ç,n,84,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-84-2-74-a,ɪ,0.498,0.583,0.085,0.527,134.40,387.97,2542.84,3070.12,0.555,143.92,419.46,2370.83,3022.97,5500 Hz,10,
101,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-74-a.wav,f,74,6-77-2-74-a.wav,the honey ,6,new braunfels,ç,n,77,der honig,deːɐ̯ ˈhoːnɪç,ɪ,6-77-2-74-a,ɪ,0.712,0.784,0.072,0.736,289.21,582.72,2480.21,2821.58,0.760,306.70,628.37,2450.57,3022.16,5500 Hz,10,
102,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-74-a.wav,m,74,6-79-2-74-a.wav,the honey ,6,new braunfels,ç,n,79,der honig,deːɐ̯ ˈhoːnɪç,ɪ,6-79-2-74-a,ɪ,0.848,0.910,0.061,0.869,--undefined--,458.75,1895.49,2796.35,0.889,--undefined--,304.45,2006.37,2925.18,5500 Hz,10,
103,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-74-a.wav,f,74,9-155-1-74-a.wav,the honey ,9,new braunfels,ç,n,155,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-155-1-74-a,ɪ,0.547,0.610,0.062,0.568,260.96,408.89,2505.01,3061.86,0.589,--undefined--,329.66,1866.84,2917.97,5500 Hz,10,
104,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-74-a.wav,f,74,9-156-1-74-a.wav,the honey ,9,new braunfels,ç,n,156,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-156-1-74-a,ɪ,0.505,0.568,0.063,0.526,207.45,437.63,1701.84,2676.84,0.547,193.16,482.91,1378.61,2779.67,5500 Hz,10,
105,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-74-a.wav,f,74,9-163-2-74-a.wav,the honey ,9,new braunfels,ç,n,163,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-163-2-74-a,ɪ,0.558,0.558,0,0.558,--undefined--,687.47,2155.61,2432.64,0.558,--undefined--,687.47,2155.61,2432.64,5500 Hz,10,
106,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-74-a.wav,f,74,9-172-2-74-a.wav,the honey ,9,new braunfels,ç,n,172,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-189-3-74-a.wav,f,74,9-189-3-74-a.wav,the honey ,9,new braunfels,ç,n,189,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-189-3-74-a,ɪ,0.431,0.496,0.066,0.453,143.81,464.82,2120.00,2570.42,0.474,141.39,512.49,2455.09,2791.16,5500 Hz,10,
108,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-74-a.wav,f,74,9-82-2-74-a.wav,the honey ,9,new braunfels,ç,n,82,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-82-2-74-a,ɪ,1.058,1.133,0.075,1.083,221.69,706.15,2215.05,2476.94,1.108,225.91,605.02,2238.44,2693.42,5500 Hz,10,
109,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-74-a.wav,m,74,3-97-2-74-a.wav,the honey ,3,san antonio,ç,n,97,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-97-2-74-a,ɪ,0.603,0.662,0.060,0.622,188.76,513.48,1884.53,2531.90,0.642,187.93,498.47,1985.61,2465.23,5500 Hz,10,
110,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-74-a.wav,m,74,6-78-2-74-a.wav,the honey ,6,san antonio,ç,n,78,der honig,deːɐ̯ ˈhoːnɪç,ɪ,6-78-2-74-a,ɪ,0.966,1.031,0.065,0.988,149.05,562.18,1426.84,2355.83,1.009,140.41,566.30,1517.86,2284.10,5500 Hz,10,
111,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/9-191-2-74-a.wav,m,74,9-191-2-74-a.wav,the honey ,9,san antonio,ç,n,191,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-191-2-74-a,ɪ,0.360,0.414,0.054,0.378,166.27,441.75,1880.02,2446.31,0.396,170.63,382.56,1911.98,2478.59,5500 Hz,10,
