Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
65,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-111-a.wav,f,111,10-124-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,ʁ,v,124,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-111-a.wav,m,111,10-159-4-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,ʁ,v,159,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-111-a.wav,m,111,10-168-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,ʁ,v,168,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,10-168-2-111-a,ʏ,0.517,0.609,0.092,0.547,126.82,365.43,1826.83,2510.83,0.578,123.65,393.22,1819.57,2548.88,5500 Hz,10,
68,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-111-a.wav,f,111,10-171-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,ʁ,v,171,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-111-a.wav,m,111,103-388-1-111-a.wav,a lightning bug (Lampyridae) ,103,new braunfels,ʁ,v,388,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-111-a.wav,m,111,11-108-2-111-a.wav,a lightning bug (Lampyridae) ,11,new braunfels,ʁ,v,108,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-188-1-111-a.wav,m,111,16-188-1-111-a.wav,a lightning bug (Lampyridae) ,16,new braunfels,ʁ,v,188,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-111-a.wav,f,111,3-71-2-111-a.wav,a lightning bug (Lampyridae) ,3,new braunfels,ʁ,v,71,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-111-a.wav,f,111,3-84-2-111-a.wav,a lightning bug (Lampyridae) ,3,new braunfels,ʁ,v,84,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-111-a.wav,f,111,6-77-2-111-a.wav,a lightning bug (Lampyridae) ,6,new braunfels,ʁ,v,77,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-111-a.wav,m,111,6-79-2-111-a.wav,a lightning bug (Lampyridae) ,6,new braunfels,ʁ,v,79,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-111-a.wav,m,111,60-447-2-111-a.wav,a lightning bug (Lampyridae) ,60,new braunfels,ʁ,v,447,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-111-a.wav,f,111,9-155-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,ʁ,v,155,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-111-a.wav,f,111,9-156-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,ʁ,v,156,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-111-a.wav,f,111,9-163-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,ʁ,v,163,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-111-a.wav,f,111,9-172-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,ʁ,v,172,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-111-a.wav,m,111,3-97-2-111-a.wav,a lightning bug (Lampyridae) ,3,san antonio,ʁ,v,97,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-111-a.wav,m,111,6-78-2-111-a.wav,a lightning bug (Lampyridae) ,6,san antonio,ʁ,v,78,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/116-422-2-111-a.wav,f,111,116-422-2-111-a.wav,a lightning bug (Lampyridae) ,116,wall,ʁ,v,422,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
